speed_kmh,steer_deg_sw,steer_deg_wheel,straight_dist_m,avoidance_success,outcome,min_clearance_m,max_lat_dev_m,lat_at_obstacle_m,pd_start_dist_m,lane_start_dist_m,total_dist_m
80,-60,-4.0,110,0,COLLISION_STRAIGHT,-0.111,0.0,0.0,N/A,N/A,59.1
80,90,6.0,25,0,CLIFF_EVADE,17.401,7.759,7.759,N/A,N/A,45.3
80,-90,-6.0,30,0,CLIFF_EVADE,12.988,7.759,-7.759,N/A,N/A,50.2
80,-85,-5.67,30,0,CLIFF_EVADE,12.48,7.688,-7.688,N/A,N/A,50.7
80,-80,-5.33,30,0,CLIFF_EVADE,11.948,7.586,-7.586,N/A,N/A,51.1
80,-75,-5.0,30,0,CLIFF_EVADE,11.275,7.751,-7.751,N/A,N/A,52.0
80,-70,-4.67,30,0,CLIFF_EVADE,10.682,7.567,-7.567,N/A,N/A,52.4
80,-65,-4.33,30,0,CLIFF_EVADE,9.944,7.626,-7.626,N/A,N/A,53.3
80,-60,-4.0,30,0,CLIFF_EVADE,9.172,7.619,-7.619,N/A,N/A,54.2
80,-55,-3.67,30,0,CLIFF_EVADE,8.363,7.541,-7.541,N/A,N/A,55.1
80,-50,-3.33,30,0,CLIFF_EVADE,7.438,7.636,-7.636,N/A,N/A,56.4
80,-45,-3.0,30,0,CLIFF_EVADE,6.511,7.618,-7.618,N/A,N/A,57.8
80,-40,-2.67,30,0,CLIFF_EVADE,5.589,7.702,-7.702,N/A,N/A,59.6
80,-35,-2.33,30,0,CLIFF_PD_RETURN,4.639,7.595,-7.595,60.4,N/A,61.3
80,-30,-2.0,30,0,CLIFF_PD_RETURN,3.648,7.534,-7.152,60.4,N/A,64.4
80,-25,-1.67,30,0,CLIFF_PD_RETURN,2.615,7.521,-5.988,60.4,N/A,72.9
80,-20,-1.33,30,1,SUCCESS,1.533,6.505,-4.714,60.4,85.3,210.2
80,-15,-1.0,30,1,SUCCESS,0.425,4.858,-3.546,60.4,82.7,197.3
80,-10,-0.67,30,0,COLLISION_EVADE,-0.084,2.03,-2.03,N/A,N/A,60.0
80,-5,-0.33,30,0,COLLISION_EVADE,-0.344,0.986,-0.986,N/A,N/A,59.6
80,0,0.0,30,0,COLLISION_EVADE,-0.111,0.0,0.0,N/A,N/A,59.1
80,5,0.33,30,0,COLLISION_EVADE,-0.344,0.986,0.986,N/A,N/A,59.6
80,10,0.67,30,0,COLLISION_EVADE,-0.084,2.03,2.03,N/A,N/A,60.0
80,15,1.0,30,1,SUCCESS,0.425,4.858,3.546,60.4,82.7,197.3
80,20,1.33,30,1,SUCCESS,1.533,6.505,4.714,60.4,85.3,210.2
80,25,1.67,30,0,CLIFF_PD_RETURN,2.615,7.521,5.988,60.4,N/A,72.9
80,30,2.0,30,0,CLIFF_PD_RETURN,3.648,7.534,7.152,60.4,N/A,64.4
80,35,2.33,30,0,CLIFF_PD_RETURN,4.639,7.595,7.595,60.4,N/A,61.3
80,40,2.67,30,0,CLIFF_EVADE,5.589,7.702,7.702,N/A,N/A,59.6
80,45,3.0,30,0,CLIFF_EVADE,6.511,7.618,7.618,N/A,N/A,57.8
80,50,3.33,30,0,CLIFF_EVADE,7.438,7.636,7.636,N/A,N/A,56.4
80,55,3.67,30,0,CLIFF_EVADE,8.363,7.541,7.541,N/A,N/A,55.1
80,60,4.0,30,0,CLIFF_EVADE,9.172,7.619,7.619,N/A,N/A,54.2
80,65,4.33,30,0,CLIFF_EVADE,9.944,7.626,7.626,N/A,N/A,53.3
80,70,4.67,30,0,CLIFF_EVADE,10.682,7.567,7.567,N/A,N/A,52.4
80,75,5.0,30,0,CLIFF_EVADE,11.275,7.751,7.751,N/A,N/A,52.0
80,80,5.33,30,0,CLIFF_EVADE,11.948,7.586,7.586,N/A,N/A,51.1
80,85,5.67,30,0,CLIFF_EVADE,12.48,7.688,7.688,N/A,N/A,50.7
80,90,6.0,30,0,CLIFF_EVADE,12.988,7.759,7.759,N/A,N/A,50.2
80,-90,-6.0,35,0,CLIFF_EVADE,8.951,7.759,-7.759,N/A,N/A,55.1
80,-85,-5.67,35,0,CLIFF_EVADE,8.496,7.688,-7.688,N/A,N/A,55.6
80,-80,-5.33,35,0,CLIFF_EVADE,8.018,7.586,-7.586,N/A,N/A,56.0
80,-75,-5.0,35,0,CLIFF_EVADE,7.51,7.751,-7.751,N/A,N/A,56.9
80,-70,-4.67,35,0,CLIFF_EVADE,6.982,7.567,-7.567,N/A,N/A,57.3
80,-65,-4.33,35,0,CLIFF_EVADE,6.429,7.626,-7.626,N/A,N/A,58.2
80,-60,-4.0,35,0,CLIFF_EVADE,5.849,7.619,-7.619,N/A,N/A,59.1
80,-55,-3.67,35,0,CLIFF_EVADE,5.243,7.541,-7.541,N/A,N/A,60.0
80,-50,-3.33,35,0,CLIFF_EVADE,4.609,7.636,-7.636,N/A,N/A,61.3
80,-45,-3.0,35,0,CLIFF_EVADE,3.948,7.618,-7.618,N/A,N/A,62.7
80,-40,-2.67,35,0,CLIFF_EVADE,3.259,7.702,-7.25,N/A,N/A,64.4
80,-35,-2.33,35,0,CLIFF_PD_RETURN,2.544,7.595,-6.181,65.3,N/A,66.2
80,-30,-2.0,35,0,CLIFF_PD_RETURN,1.805,7.534,-5.155,65.3,N/A,69.3
80,-25,-1.67,35,0,CLIFF_PD_RETURN,1.045,7.521,-4.311,65.3,N/A,77.8
80,-20,-1.33,35,1,SUCCESS,0.264,6.505,-3.459,65.3,90.2,215.1
80,-15,-1.0,35,0,COLLISION_EVADE,-0.002,2.119,-2.119,N/A,N/A,60.0
80,-10,-0.67,35,0,COLLISION_EVADE,-0.156,1.364,-1.364,N/A,N/A,59.6
80,-5,-0.33,35,0,COLLISION_EVADE,-0.025,0.658,-0.658,N/A,N/A,59.1
80,0,0.0,35,0,COLLISION_EVADE,-0.111,0.0,0.0,N/A,N/A,59.1
80,5,0.33,35,0,COLLISION_EVADE,-0.025,0.658,0.658,N/A,N/A,59.1
80,10,0.67,35,0,COLLISION_EVADE,-0.156,1.364,1.364,N/A,N/A,59.6
80,15,1.0,35,0,COLLISION_EVADE,-0.002,2.119,2.119,N/A,N/A,60.0
80,20,1.33,35,1,SUCCESS,0.264,6.505,3.459,65.3,90.2,215.1
80,25,1.67,35,0,CLIFF_PD_RETURN,1.045,7.521,4.311,65.3,N/A,77.8
80,30,2.0,35,0,CLIFF_PD_RETURN,1.805,7.534,5.155,65.3,N/A,69.3
80,35,2.33,35,0,CLIFF_PD_RETURN,2.544,7.595,6.181,65.3,N/A,66.2
80,40,2.67,35,0,CLIFF_EVADE,3.259,7.702,7.25,N/A,N/A,64.4
80,45,3.0,35,0,CLIFF_EVADE,3.948,7.618,7.618,N/A,N/A,62.7
80,50,3.33,35,0,CLIFF_EVADE,4.609,7.636,7.636,N/A,N/A,61.3
80,55,3.67,35,0,CLIFF_EVADE,5.243,7.541,7.541,N/A,N/A,60.0
80,60,4.0,35,0,CLIFF_EVADE,5.849,7.619,7.619,N/A,N/A,59.1
80,65,4.33,35,0,CLIFF_EVADE,6.429,7.626,7.626,N/A,N/A,58.2
80,70,4.67,35,0,CLIFF_EVADE,6.982,7.567,7.567,N/A,N/A,57.3
80,75,5.0,35,0,CLIFF_EVADE,7.51,7.751,7.751,N/A,N/A,56.9
80,80,5.33,35,0,CLIFF_EVADE,8.018,7.586,7.586,N/A,N/A,56.0
80,85,5.67,35,0,CLIFF_EVADE,8.496,7.688,7.688,N/A,N/A,55.6
80,90,6.0,35,0,CLIFF_EVADE,8.951,7.759,7.759,N/A,N/A,55.1
80,-90,-6.0,40,0,CLIFF_EVADE,5.167,7.759,-7.759,N/A,N/A,60.4
80,-85,-5.67,40,0,CLIFF_EVADE,4.82,7.688,-7.688,N/A,N/A,60.9
80,-80,-5.33,40,0,CLIFF_EVADE,4.458,7.586,-7.586,N/A,N/A,61.3
80,-75,-5.0,40,0,CLIFF_EVADE,4.086,7.751,-7.751,N/A,N/A,62.2
80,-70,-4.67,40,0,CLIFF_EVADE,3.7,7.567,-7.567,N/A,N/A,62.7
80,-65,-4.33,40,0,CLIFF_EVADE,3.296,7.626,-7.626,N/A,N/A,63.6
80,-60,-4.0,40,0,CLIFF_EVADE,2.882,7.619,-7.079,N/A,N/A,64.4
80,-55,-3.67,40,0,CLIFF_EVADE,2.455,7.541,-6.524,N/A,N/A,65.3
80,-50,-3.33,40,0,CLIFF_EVADE,2.009,7.636,-5.735,N/A,N/A,66.7
80,-45,-3.0,40,0,CLIFF_EVADE,1.556,7.618,-5.183,N/A,N/A,68.0
80,-40,-2.67,40,0,CLIFF_EVADE,1.085,7.702,-4.445,N/A,N/A,69.8
80,-35,-2.33,40,0,CLIFF_PD_RETURN,0.605,7.595,-3.902,70.7,N/A,71.6
80,-30,-2.0,40,0,CLIFF_PD_RETURN,0.111,7.534,-3.353,70.7,N/A,74.7
80,-25,-1.67,40,0,COLLISION_EVADE,-0.149,2.266,-2.266,N/A,N/A,60.4
80,-20,-1.33,40,0,COLLISION_EVADE,-0.273,1.735,-1.735,N/A,N/A,60.0
80,-15,-1.0,40,0,COLLISION_EVADE,-0.209,1.244,-1.244,N/A,N/A,59.6
80,-10,-0.67,40,0,COLLISION_EVADE,-0.396,0.83,-0.83,N/A,N/A,59.6
80,-5,-0.33,40,0,COLLISION_EVADE,-0.079,0.396,-0.396,N/A,N/A,59.1
80,0,0.0,40,0,COLLISION_EVADE,-0.111,0.0,0.0,N/A,N/A,59.1
80,5,0.33,40,0,COLLISION_EVADE,-0.079,0.396,0.396,N/A,N/A,59.1
80,10,0.67,40,0,COLLISION_EVADE,-0.396,0.83,0.83,N/A,N/A,59.6
80,15,1.0,40,0,COLLISION_EVADE,-0.209,1.244,1.244,N/A,N/A,59.6
80,20,1.33,40,0,COLLISION_EVADE,-0.273,1.735,1.735,N/A,N/A,60.0
80,25,1.67,40,0,COLLISION_EVADE,-0.149,2.266,2.266,N/A,N/A,60.4
80,30,2.0,40,0,CLIFF_PD_RETURN,0.111,7.534,3.353,70.7,N/A,74.7
80,35,2.33,40,0,CLIFF_PD_RETURN,0.605,7.595,3.902,70.7,N/A,71.6
80,40,2.67,40,0,CLIFF_EVADE,1.085,7.702,4.445,N/A,N/A,69.8
80,45,3.0,40,0,CLIFF_EVADE,1.556,7.618,5.183,N/A,N/A,68.0
80,50,3.33,40,0,CLIFF_EVADE,2.009,7.636,5.735,N/A,N/A,66.7
80,55,3.67,40,0,CLIFF_EVADE,2.455,7.541,6.524,N/A,N/A,65.3
80,60,4.0,40,0,CLIFF_EVADE,2.882,7.619,7.079,N/A,N/A,64.4
80,65,4.33,40,0,CLIFF_EVADE,3.296,7.626,7.626,N/A,N/A,63.6
80,70,4.67,40,0,CLIFF_EVADE,3.7,7.567,7.567,N/A,N/A,62.7
80,75,5.0,40,0,CLIFF_EVADE,4.086,7.751,7.751,N/A,N/A,62.2
80,80,5.33,40,0,CLIFF_EVADE,4.458,7.586,7.586,N/A,N/A,61.3
80,85,5.67,40,0,CLIFF_EVADE,4.82,7.688,7.688,N/A,N/A,60.9
80,90,6.0,40,0,CLIFF_EVADE,5.167,7.759,7.759,N/A,N/A,60.4
80,-90,-6.0,45,0,CLIFF_EVADE,2.13,7.759,-6.799,N/A,N/A,65.3
80,-85,-5.67,45,0,CLIFF_EVADE,1.893,7.688,-6.16,N/A,N/A,65.8
80,-80,-5.33,45,0,CLIFF_EVADE,1.648,7.586,-5.824,N/A,N/A,66.2
80,-75,-5.0,45,0,CLIFF_EVADE,1.393,7.751,-5.224,N/A,N/A,67.1
80,-70,-4.67,45,0,CLIFF_EVADE,1.141,7.567,-4.895,N/A,N/A,67.6
80,-65,-4.33,45,0,CLIFF_EVADE,0.871,7.626,-4.561,N/A,N/A,68.4
80,-60,-4.0,45,0,CLIFF_EVADE,0.601,7.619,-4.017,N/A,N/A,69.3
80,-55,-3.67,45,0,CLIFF_EVADE,0.331,7.541,-3.692,N/A,N/A,70.2
80,-50,-3.33,45,0,CLIFF_EVADE,0.043,7.636,-3.365,N/A,N/A,71.6
80,-45,-3.0,45,0,COLLISION_EVADE,-0.078,2.304,-2.304,N/A,N/A,60.4
80,-40,-2.67,45,0,COLLISION_EVADE,-0.092,1.931,-1.931,N/A,N/A,60.0
80,-35,-2.33,45,0,COLLISION_EVADE,-0.277,1.692,-1.692,N/A,N/A,60.0
80,-30,-2.0,45,0,COLLISION_EVADE,-0.123,1.364,-1.364,N/A,N/A,59.6
80,-25,-1.67,45,0,COLLISION_EVADE,-0.248,1.138,-1.138,N/A,N/A,59.6
80,-20,-1.33,45,0,COLLISION_EVADE,-0.354,0.911,-0.911,N/A,N/A,59.6
80,-15,-1.0,45,0,COLLISION_EVADE,-0.021,0.641,-0.641,N/A,N/A,59.1
80,-10,-0.67,45,0,COLLISION_EVADE,-0.071,0.427,-0.427,N/A,N/A,59.1
80,-5,-0.33,45,0,COLLISION_EVADE,-0.101,0.214,-0.214,N/A,N/A,59.1
80,0,0.0,45,0,COLLISION_EVADE,-0.111,0.0,0.0,N/A,N/A,59.1
80,5,0.33,45,0,COLLISION_EVADE,-0.101,0.214,0.214,N/A,N/A,59.1
80,10,0.67,45,0,COLLISION_EVADE,-0.071,0.427,0.427,N/A,N/A,59.1
80,15,1.0,45,0,COLLISION_EVADE,-0.021,0.641,0.641,N/A,N/A,59.1
80,20,1.33,45,0,COLLISION_EVADE,-0.354,0.911,0.911,N/A,N/A,59.6
80,25,1.67,45,0,COLLISION_EVADE,-0.248,1.138,1.138,N/A,N/A,59.6
80,30,2.0,45,0,COLLISION_EVADE,-0.123,1.364,1.364,N/A,N/A,59.6
80,35,2.33,45,0,COLLISION_EVADE,-0.277,1.692,1.692,N/A,N/A,60.0
80,40,2.67,45,0,COLLISION_EVADE,-0.092,1.931,1.931,N/A,N/A,60.0
80,45,3.0,45,0,COLLISION_EVADE,-0.078,2.304,2.304,N/A,N/A,60.4
80,50,3.33,45,0,CLIFF_EVADE,0.043,7.636,3.365,N/A,N/A,71.6
80,55,3.67,45,0,CLIFF_EVADE,0.331,7.541,3.692,N/A,N/A,70.2
80,60,4.0,45,0,CLIFF_EVADE,0.601,7.619,4.017,N/A,N/A,69.3
80,65,4.33,45,0,CLIFF_EVADE,0.871,7.626,4.561,N/A,N/A,68.4
80,70,4.67,45,0,CLIFF_EVADE,1.141,7.567,4.895,N/A,N/A,67.6
80,75,5.0,45,0,CLIFF_EVADE,1.393,7.751,5.224,N/A,N/A,67.1
80,80,5.33,45,0,CLIFF_EVADE,1.648,7.586,5.824,N/A,N/A,66.2
80,85,5.67,45,0,CLIFF_EVADE,1.893,7.688,6.16,N/A,N/A,65.8
80,90,6.0,45,0,CLIFF_EVADE,2.13,7.759,6.799,N/A,N/A,65.3
80,-90,-6.0,50,0,COLLISION_EVADE,-0.056,1.893,-1.893,N/A,N/A,60.0
80,-85,-5.67,50,0,COLLISION_EVADE,-0.143,1.789,-1.789,N/A,N/A,60.0
80,-80,-5.33,50,0,COLLISION_EVADE,-0.227,1.686,-1.686,N/A,N/A,60.0
80,-75,-5.0,50,0,COLLISION_EVADE,-0.03,1.439,-1.439,N/A,N/A,59.6
80,-70,-4.67,50,0,COLLISION_EVADE,-0.092,1.344,-1.344,N/A,N/A,59.6
80,-65,-4.33,50,0,COLLISION_EVADE,-0.152,1.249,-1.249,N/A,N/A,59.6
80,-60,-4.0,50,0,COLLISION_EVADE,-0.208,1.154,-1.154,N/A,N/A,59.6
80,-55,-3.67,50,0,COLLISION_EVADE,-0.26,1.058,-1.058,N/A,N/A,59.6
80,-50,-3.33,50,0,COLLISION_EVADE,-0.309,0.963,-0.963,N/A,N/A,59.6
80,-45,-3.0,50,0,COLLISION_EVADE,-0.354,0.867,-0.867,N/A,N/A,59.6
80,-40,-2.67,50,0,COLLISION_EVADE,-0.395,0.771,-0.771,N/A,N/A,59.6
80,-35,-2.33,50,0,COLLISION_EVADE,-0.019,0.611,-0.611,N/A,N/A,59.1
80,-30,-2.0,50,0,COLLISION_EVADE,-0.043,0.524,-0.524,N/A,N/A,59.1
80,-25,-1.67,50,0,COLLISION_EVADE,-0.064,0.436,-0.436,N/A,N/A,59.1
80,-20,-1.33,50,0,COLLISION_EVADE,-0.081,0.349,-0.349,N/A,N/A,59.1
80,-15,-1.0,50,0,COLLISION_EVADE,-0.094,0.262,-0.262,N/A,N/A,59.1
80,-10,-0.67,50,0,COLLISION_EVADE,-0.103,0.175,-0.175,N/A,N/A,59.1
80,-5,-0.33,50,0,COLLISION_EVADE,-0.109,0.087,-0.087,N/A,N/A,59.1
80,0,0.0,50,0,COLLISION_EVADE,-0.111,0.0,0.0,N/A,N/A,59.1
80,5,0.33,50,0,COLLISION_EVADE,-0.109,0.087,0.087,N/A,N/A,59.1
80,10,0.67,50,0,COLLISION_EVADE,-0.103,0.175,0.175,N/A,N/A,59.1
80,15,1.0,50,0,COLLISION_EVADE,-0.094,0.262,0.262,N/A,N/A,59.1
80,20,1.33,50,0,COLLISION_EVADE,-0.081,0.349,0.349,N/A,N/A,59.1
80,25,1.67,50,0,COLLISION_EVADE,-0.064,0.436,0.436,N/A,N/A,59.1
80,30,2.0,50,0,COLLISION_EVADE,-0.043,0.524,0.524,N/A,N/A,59.1
80,35,2.33,50,0,COLLISION_EVADE,-0.019,0.611,0.611,N/A,N/A,59.1
80,40,2.67,50,0,COLLISION_EVADE,-0.395,0.771,0.771,N/A,N/A,59.6
80,45,3.0,50,0,COLLISION_EVADE,-0.354,0.867,0.867,N/A,N/A,59.6
80,50,3.33,50,0,COLLISION_EVADE,-0.309,0.963,0.963,N/A,N/A,59.6
80,55,3.67,50,0,COLLISION_EVADE,-0.26,1.058,1.058,N/A,N/A,59.6
80,60,4.0,50,0,COLLISION_EVADE,-0.208,1.154,1.154,N/A,N/A,59.6
80,65,4.33,50,0,COLLISION_EVADE,-0.152,1.249,1.249,N/A,N/A,59.6
80,70,4.67,50,0,COLLISION_EVADE,-0.092,1.344,1.344,N/A,N/A,59.6
80,75,5.0,50,0,COLLISION_EVADE,-0.03,1.439,1.439,N/A,N/A,59.6
80,80,5.33,50,0,COLLISION_EVADE,-0.227,1.686,1.686,N/A,N/A,60.0
80,85,5.67,50,0,COLLISION_EVADE,-0.143,1.789,1.789,N/A,N/A,60.0
80,90,6.0,50,0,COLLISION_EVADE,-0.056,1.893,1.893,N/A,N/A,60.0
80,-90,-6.0,55,0,COLLISION_EVADE,-0.08,0.298,-0.298,N/A,N/A,59.1
80,-85,-5.67,55,0,COLLISION_EVADE,-0.083,0.282,-0.282,N/A,N/A,59.1
80,-80,-5.33,55,0,COLLISION_EVADE,-0.087,0.265,-0.265,N/A,N/A,59.1
80,-75,-5.0,55,0,COLLISION_EVADE,-0.09,0.248,-0.248,N/A,N/A,59.1
80,-70,-4.67,55,0,COLLISION_EVADE,-0.092,0.232,-0.232,N/A,N/A,59.1
80,-65,-4.33,55,0,COLLISION_EVADE,-0.095,0.215,-0.215,N/A,N/A,59.1
80,-60,-4.0,55,0,COLLISION_EVADE,-0.097,0.199,-0.199,N/A,N/A,59.1
80,-55,-3.67,55,0,COLLISION_EVADE,-0.1,0.182,-0.182,N/A,N/A,59.1
80,-50,-3.33,55,0,COLLISION_EVADE,-0.102,0.166,-0.166,N/A,N/A,59.1
80,-45,-3.0,55,0,COLLISION_EVADE,-0.103,0.149,-0.149,N/A,N/A,59.1
80,-40,-2.67,55,0,COLLISION_EVADE,-0.105,0.132,-0.132,N/A,N/A,59.1
80,-35,-2.33,55,0,COLLISION_EVADE,-0.106,0.116,-0.116,N/A,N/A,59.1
80,-30,-2.0,55,0,COLLISION_EVADE,-0.108,0.099,-0.099,N/A,N/A,59.1
80,-25,-1.67,55,0,COLLISION_EVADE,-0.109,0.083,-0.083,N/A,N/A,59.1
90,-90,-6.0,45,0,CLIFF_EVADE,2.308,7.738,-7.014,N/A,N/A,65.0
90,-85,-5.67,45,0,CLIFF_EVADE,2.059,7.708,-6.66,N/A,N/A,65.5
90,-80,-5.33,45,0,CLIFF_EVADE,1.812,7.644,-5.98,N/A,N/A,66.0
90,-75,-5.0,45,0,CLIFF_EVADE,1.548,7.543,-5.631,N/A,N/A,66.5
90,-70,-4.67,45,0,CLIFF_EVADE,1.281,7.732,-5.0,N/A,N/A,67.5
90,-65,-4.33,45,0,CLIFF_EVADE,1.016,7.537,-4.66,N/A,N/A,68.0
90,-60,-4.0,45,0,CLIFF_EVADE,0.73,7.602,-4.316,N/A,N/A,69.0
90,-55,-3.67,45,0,CLIFF_EVADE,0.444,7.59,-3.968,N/A,N/A,70.0
90,-50,-3.33,45,0,CLIFF_EVADE,0.16,7.779,-3.419,N/A,N/A,71.5
90,-45,-3.0,45,0,COLLISION_EVADE,-0.012,2.416,-2.416,N/A,N/A,60.5
90,-40,-2.67,45,0,COLLISION_EVADE,-0.029,2.013,-2.013,N/A,N/A,60.0
90,-35,-2.33,45,0,COLLISION_EVADE,-0.225,1.764,-1.764,N/A,N/A,60.0
90,-30,-2.0,45,0,COLLISION_EVADE,-0.046,1.413,-1.413,N/A,N/A,59.5
90,-25,-1.67,45,0,COLLISION_EVADE,-0.177,1.179,-1.179,N/A,N/A,59.5
90,-20,-1.33,45,0,COLLISION_EVADE,-0.289,0.944,-0.944,N/A,N/A,59.5
90,-15,-1.0,45,0,COLLISION_EVADE,-0.379,0.708,-0.708,N/A,N/A,59.5
90,-10,-0.67,45,0,COLLISION_EVADE,-0.446,0.472,-0.472,N/A,N/A,59.5
90,-5,-0.33,45,0,COLLISION_EVADE,-0.486,0.236,-0.236,N/A,N/A,59.5
90,0,0.0,45,0,COLLISION_EVADE,-0.5,0.0,0.0,N/A,N/A,59.5
90,5,0.33,45,0,COLLISION_EVADE,-0.486,0.236,0.236,N/A,N/A,59.5
90,10,0.67,45,0,COLLISION_EVADE,-0.446,0.472,0.472,N/A,N/A,59.5
90,15,1.0,45,0,COLLISION_EVADE,-0.379,0.708,0.708,N/A,N/A,59.5
90,20,1.33,45,0,COLLISION_EVADE,-0.289,0.944,0.944,N/A,N/A,59.5
90,25,1.67,45,0,COLLISION_EVADE,-0.177,1.179,1.179,N/A,N/A,59.5
90,30,2.0,45,0,COLLISION_EVADE,-0.046,1.413,1.413,N/A,N/A,59.5
90,35,2.33,45,0,COLLISION_EVADE,-0.225,1.764,1.764,N/A,N/A,60.0
90,40,2.67,45,0,COLLISION_EVADE,-0.029,2.013,2.013,N/A,N/A,60.0
90,45,3.0,45,0,COLLISION_EVADE,-0.012,2.416,2.416,N/A,N/A,60.5
90,50,3.33,45,0,CLIFF_EVADE,0.16,7.779,3.419,N/A,N/A,71.5
90,55,3.67,45,0,CLIFF_EVADE,0.444,7.59,3.968,N/A,N/A,70.0
90,60,4.0,45,0,CLIFF_EVADE,0.73,7.602,4.316,N/A,N/A,69.0
90,65,4.33,45,0,CLIFF_EVADE,1.016,7.537,4.66,N/A,N/A,68.0
90,70,4.67,45,0,CLIFF_EVADE,1.281,7.732,5.0,N/A,N/A,67.5
90,75,5.0,45,0,CLIFF_EVADE,1.548,7.543,5.631,N/A,N/A,66.5
90,80,5.33,45,0,CLIFF_EVADE,1.812,7.644,5.98,N/A,N/A,66.0
90,85,5.67,45,0,CLIFF_EVADE,2.059,7.708,6.66,N/A,N/A,65.5
90,90,6.0,45,0,CLIFF_EVADE,2.308,7.738,7.014,N/A,N/A,65.0
90,-90,-6.0,50,0,COLLISION_EVADE,-0.169,2.173,-2.173,N/A,N/A,60.5
90,-85,-5.67,50,0,COLLISION_EVADE,-0.086,1.862,-1.862,N/A,N/A,60.0
90,-80,-5.33,50,0,COLLISION_EVADE,-0.175,1.754,-1.754,N/A,N/A,60.0
90,-75,-5.0,50,0,COLLISION_EVADE,-0.262,1.646,-1.646,N/A,N/A,60.0
90,-70,-4.67,50,0,COLLISION_EVADE,-0.019,1.385,-1.385,N/A,N/A,59.5
90,-65,-4.33,50,0,COLLISION_EVADE,-0.08,1.287,-1.287,N/A,N/A,59.5
90,-60,-4.0,50,0,COLLISION_EVADE,-0.138,1.189,-1.189,N/A,N/A,59.5
90,-55,-3.67,50,0,COLLISION_EVADE,-0.193,1.091,-1.091,N/A,N/A,59.5
90,-50,-3.33,50,0,COLLISION_EVADE,-0.244,0.992,-0.992,N/A,N/A,59.5
90,-45,-3.0,50,0,COLLISION_EVADE,-0.291,0.893,-0.893,N/A,N/A,59.5
90,-40,-2.67,50,0,COLLISION_EVADE,-0.333,0.794,-0.794,N/A,N/A,59.5
90,-35,-2.33,50,0,COLLISION_EVADE,-0.371,0.695,-0.695,N/A,N/A,59.5
90,-30,-2.0,50,0,COLLISION_EVADE,-0.405,0.596,-0.596,N/A,N/A,59.5
90,-25,-1.67,50,0,COLLISION_EVADE,-0.434,0.497,-0.497,N/A,N/A,59.5
90,-20,-1.33,50,0,COLLISION_EVADE,-0.457,0.398,-0.398,N/A,N/A,59.5
90,-15,-1.0,50,0,COLLISION_EVADE,-0.476,0.298,-0.298,N/A,N/A,59.5
90,-10,-0.67,50,0,COLLISION_EVADE,-0.489,0.199,-0.199,N/A,N/A,59.5
90,-5,-0.33,50,0,COLLISION_EVADE,-0.497,0.099,-0.099,N/A,N/A,59.5
90,0,0.0,50,0,COLLISION_EVADE,-0.5,0.0,0.0,N/A,N/A,59.5
90,5,0.33,50,0,COLLISION_EVADE,-0.497,0.099,0.099,N/A,N/A,59.5
90,10,0.67,50,0,COLLISION_EVADE,-0.489,0.199,0.199,N/A,N/A,59.5
90,15,1.0,50,0,COLLISION_EVADE,-0.476,0.298,0.298,N/A,N/A,59.5
90,20,1.33,50,0,COLLISION_EVADE,-0.457,0.398,0.398,N/A,N/A,59.5
90,25,1.67,50,0,COLLISION_EVADE,-0.434,0.497,0.497,N/A,N/A,59.5
90,30,2.0,50,0,COLLISION_EVADE,-0.405,0.596,0.596,N/A,N/A,59.5
90,35,2.33,50,0,COLLISION_EVADE,-0.371,0.695,0.695,N/A,N/A,59.5
90,40,2.67,50,0,COLLISION_EVADE,-0.333,0.794,0.794,N/A,N/A,59.5
90,45,3.0,50,0,COLLISION_EVADE,-0.291,0.893,0.893,N/A,N/A,59.5
90,50,3.33,50,0,COLLISION_EVADE,-0.244,0.992,0.992,N/A,N/A,59.5
90,55,3.67,50,0,COLLISION_EVADE,-0.193,1.091,1.091,N/A,N/A,59.5
90,60,4.0,50,0,COLLISION_EVADE,-0.138,1.189,1.189,N/A,N/A,59.5
90,65,4.33,50,0,COLLISION_EVADE,-0.08,1.287,1.287,N/A,N/A,59.5
90,70,4.67,50,0,COLLISION_EVADE,-0.019,1.385,1.385,N/A,N/A,59.5
90,75,5.0,50,0,COLLISION_EVADE,-0.262,1.646,1.646,N/A,N/A,60.0
90,80,5.33,50,0,COLLISION_EVADE,-0.175,1.754,1.754,N/A,N/A,60.0
90,85,5.67,50,0,COLLISION_EVADE,-0.086,1.862,1.862,N/A,N/A,60.0
90,90,6.0,50,0,COLLISION_EVADE,-0.169,2.173,2.173,N/A,N/A,60.5
90,-90,-6.0,55,0,COLLISION_EVADE,-0.449,0.377,-0.377,N/A,N/A,59.5
90,-85,-5.67,55,0,COLLISION_EVADE,-0.455,0.356,-0.356,N/A,N/A,59.5
90,-80,-5.33,55,0,COLLISION_EVADE,-0.46,0.335,-0.335,N/A,N/A,59.5
90,-75,-5.0,55,0,COLLISION_EVADE,-0.465,0.314,-0.314,N/A,N/A,59.5
90,-70,-4.67,55,0,COLLISION_EVADE,-0.469,0.293,-0.293,N/A,N/A,59.5
90,-65,-4.33,55,0,COLLISION_EVADE,-0.474,0.272,-0.272,N/A,N/A,59.5
90,-60,-4.0,55,0,COLLISION_EVADE,-0.477,0.251,-0.251,N/A,N/A,59.5
