steer_sw,dist,speed_kmh,success
25,22,60,1
30,22,60,0
35,22,60,0
40,22,60,0
45,22,60,0
50,22,60,0
55,22,60,0
60,22,60,0
65,22,60,0
70,22,60,0
75,22,60,0
80,22,60,0
85,22,60,0
90,22,60,0
5,22,70,0
10,22,70,0
15,22,70,1
20,22,70,1
25,22,70,0
30,22,70,0
35,22,70,0
40,22,70,0
45,22,70,0
50,22,70,0
55,22,70,0
60,22,70,0
65,22,70,0
70,22,70,0
75,22,70,0
80,22,70,0
85,22,70,0
90,22,70,0
5,22,80,0
10,22,80,0
15,22,80,1
20,22,80,1
25,22,80,0
30,22,80,0
35,22,80,0
40,22,80,0
45,22,80,0
50,22,80,0
55,22,80,0
60,22,80,0
65,22,80,0
70,22,80,0
75,22,80,0
80,22,80,0
85,22,80,0
90,22,80,0
5,22,90,0
10,22,90,0
15,22,90,1
20,22,90,1
25,22,90,0
30,22,90,0
35,22,90,0
40,22,90,0
45,22,90,0
50,22,90,0
55,22,90,0
60,22,90,0
65,22,90,0
70,22,90,0
75,22,90,0
80,22,90,0
85,22,90,0
90,22,90,0
5,22,100,0
10,22,100,0
15,22,100,1
20,22,100,1
25,22,100,0
30,22,100,0
35,22,100,0
40,22,100,0
45,22,100,0
50,22,100,0
55,22,100,0
60,22,100,0
65,22,100,0
70,22,100,0
75,22,100,0
80,22,100,0
85,22,100,0
90,22,100,0
5,22,110,0
10,22,110,1
15,22,110,1
20,22,110,1
25,22,110,0
30,22,110,0
35,22,110,0
40,22,110,0
45,22,110,0
50,22,110,0
55,22,110,0
60,22,110,0
65,22,110,0
70,22,110,0
75,22,110,0
80,22,110,0
85,22,110,0
90,22,110,0
5,22,120,0
10,22,120,1
15,22,120,1
20,22,120,0
25,22,120,0
30,22,120,0
35,22,120,0
40,22,120,0
45,22,120,0
50,22,120,0
55,22,120,0
60,22,120,0
65,22,120,0
70,22,120,0
75,22,120,0
80,22,120,0
85,22,120,0
90,22,120,0
5,23,10,0
10,23,10,0
15,23,10,0
20,23,10,0
25,23,10,1
30,23,10,1
35,23,10,0
40,23,10,0
45,23,10,0
50,23,10,0
55,23,10,0
60,23,10,0
65,23,10,0
70,23,10,0
75,23,10,0
80,23,10,0
85,23,10,0
90,23,10,0
5,23,20,0
10,23,20,0
15,23,20,1
20,23,20,1
25,23,20,1
30,23,20,1
35,23,20,0
40,23,20,0
45,23,20,0
50,23,20,0
55,23,20,0
60,23,20,0
65,23,20,0
70,23,20,0
75,23,20,0
80,23,20,0
85,23,20,0
90,23,20,0
5,23,30,0
10,23,30,0
15,23,30,1
20,23,30,1
25,23,30,1
30,23,30,0
35,23,30,0
40,23,30,0
45,23,30,0
50,23,30,0
55,23,30,0
60,23,30,0
65,27,50,0
70,27,50,0
75,27,50,0
80,27,50,0
85,27,50,0
90,27,50,0
5,27,60,0
10,27,60,0
15,27,60,1
20,27,60,1
25,27,60,1
30,27,60,0
35,27,60,0
40,27,60,0
45,27,60,0
50,27,60,0
55,27,60,0
60,27,60,0
65,27,60,0
70,27,60,0
75,27,60,0
80,27,60,0
85,27,60,0
90,27,60,0
5,27,70,0
10,27,70,0
15,27,70,1
20,27,70,1
25,27,70,0
30,27,70,0
35,27,70,0
40,27,70,0
45,27,70,0
50,27,70,0
55,27,70,0
60,27,70,0
65,27,70,0
70,27,70,0
75,27,70,0
80,27,70,0
85,27,70,0
90,27,70,0
5,27,80,0
10,27,80,0
15,27,80,1
20,27,80,1
25,27,80,0
30,27,80,0
35,27,80,0
40,27,80,0
45,27,80,0
50,27,80,0
55,27,80,0
60,27,80,0
65,27,80,0
70,27,80,0
75,27,80,0
80,27,80,0
85,27,80,0
90,27,80,0
5,27,90,0
10,27,90,0
15,27,90,1
20,27,90,1
25,27,90,0
30,27,90,0
35,27,90,0
40,27,90,0
45,27,90,0
50,27,90,0
55,27,90,0
60,27,90,0
65,27,90,0
70,27,90,0
75,27,90,0
80,27,90,0
85,27,90,0
90,27,90,0
5,27,100,0
10,27,100,0
15,27,100,1
20,27,100,1
25,27,100,0
30,27,100,0
35,27,100,0
40,27,100,0
45,27,100,0
50,27,100,0
55,27,100,0
60,27,100,0
65,27,100,0
70,27,100,0
75,27,100,0
80,27,100,0
85,27,100,0
90,27,100,0
5,27,110,0
10,27,110,0
15,27,110,1
20,27,110,1
25,27,110,0
30,27,110,0
35,27,110,0
40,27,110,0
45,27,110,0
50,27,110,0
55,27,110,0
60,27,110,0
65,27,110,0
70,27,110,0
75,27,110,0
80,27,110,0
85,27,110,0
90,27,110,0
5,27,120,0
10,27,120,0
15,27,120,1
20,27,120,0
25,27,120,0
30,27,120,0
35,27,120,0
40,27,120,0
45,27,120,0
50,27,120,0
55,27,120,0
60,27,120,0
65,27,120,0
70,27,120,0
75,27,120,0
80,27,120,0
85,27,120,0
90,27,120,0
5,28,10,0
10,28,10,0
15,28,10,1
20,28,10,1
25,28,10,1
30,28,10,1
35,28,10,0
40,28,10,0
45,28,10,0
50,28,10,0
55,28,10,0
60,28,10,0
65,28,10,0
70,28,10,0
75,28,10,0
80,28,10,0
85,28,10,0
90,28,10,0
5,28,20,0
10,28,20,0
15,28,20,1
20,28,20,1
25,28,20,1
30,28,20,1
35,28,20,0
40,28,20,0
45,28,20,0
50,28,20,0
55,28,20,0
60,28,20,0
65,28,20,0
70,28,20,0
75,28,20,0
80,28,20,0
85,28,20,0
90,28,20,0
5,28,30,0
10,28,30,0
15,28,30,1
20,28,30,1
25,28,30,1
30,28,30,0
35,28,30,0
40,28,30,0
45,28,30,0
50,28,30,0
55,28,30,0
60,28,30,0
65,28,30,0
70,28,30,0
75,28,30,0
80,28,30,0
85,28,30,0
90,28,30,0
5,28,40,0
10,28,40,0
15,28,40,1
20,28,40,1
25,28,40,1
30,28,40,0
35,28,40,0
40,28,40,0
45,28,40,0
50,28,40,0
55,28,40,0
60,28,40,0
65,28,40,0
70,28,40,0
75,28,40,0
80,28,40,0
85,28,40,0
90,28,40,0
5,28,50,0
10,28,50,0
15,28,50,1
20,28,50,1
25,28,50,1
30,28,50,0
35,28,50,0
40,28,50,0
45,28,50,0
50,28,50,0
55,28,50,0
60,28,50,0
65,28,50,0
70,28,50,0
75,28,50,0
80,28,50,0
85,28,50,0
90,28,50,0
5,28,60,0
10,28,60,0
15,28,60,1
20,28,60,1
25,28,60,1
30,28,60,0
35,28,60,0
40,28,60,0
45,28,60,0
50,28,60,0
55,28,60,0
60,28,60,0
65,28,60,0
70,28,60,0
75,28,60,0
80,28,60,0
85,28,60,0
90,28,60,0
5,28,70,0
10,28,70,0
15,28,70,1
20,28,70,1
25,28,70,0
30,28,70,0
35,28,70,0
40,28,70,0
45,28,70,0
50,28,70,0
55,28,70,0
60,28,70,0
65,28,70,0
70,28,70,0
75,28,70,0
80,28,70,0
85,28,70,0
90,28,70,0
5,28,80,0
10,28,80,0
15,28,80,1
20,28,80,1
25,28,80,0
30,28,80,0
35,28,80,0
40,28,80,0
45,28,80,0
50,28,80,0
55,28,80,0
60,28,80,0
65,28,80,0
70,28,80,0
75,28,80,0
80,28,80,0
85,28,80,0
90,28,80,0
5,28,90,0
10,28,90,0
15,28,90,1
20,28,90,1
25,28,90,0
30,28,90,0
35,28,90,0
40,28,90,0
45,28,90,0
50,28,90,0
55,28,90,0
60,28,90,0
65,28,90,0
70,28,90,0
75,28,90,0
80,28,90,0
85,28,90,0
90,28,90,0
5,28,100,0
10,28,100,0
15,28,100,1
20,28,100,1
25,28,100,0
30,28,100,0
5,26,10,0
10,26,10,0
15,26,10,0
20,26,10,1
25,26,10,1
30,26,10,1
35,26,10,0
40,26,10,0
45,26,10,0
50,26,10,0
55,26,10,0
60,26,10,0
65,26,10,0
70,26,10,0
75,26,10,0
80,26,10,0
85,26,10,0
90,26,10,0
5,26,20,0
10,26,20,0
15,26,20,1
20,26,20,1
25,26,20,1
30,26,20,1
35,26,20,0
40,26,20,0
45,26,20,0
50,26,20,0
55,26,20,0
60,26,20,0
65,26,20,0
70,26,20,0
75,26,20,0
80,26,20,0
85,26,20,0
90,26,20,0
5,26,30,0
10,26,30,0
15,26,30,1
20,26,30,1
25,26,30,1
30,26,30,0
35,26,30,0
40,26,30,0
45,26,30,0
50,26,30,0
55,26,30,0
60,26,30,0
65,26,30,0
70,26,30,0
75,26,30,0
80,26,30,0
85,26,30,0
90,26,30,0
5,26,40,0
10,26,40,0
15,26,40,1
20,26,40,1
25,26,40,1
30,26,40,0
35,26,40,0
40,26,40,0
45,26,40,0
50,26,40,0
55,26,40,0
60,26,40,0
65,26,40,0
70,26,40,0
75,26,40,0
80,26,40,0
85,26,40,0
90,26,40,0
5,26,50,0
10,26,50,0
15,26,50,1
20,26,50,1
25,26,50,1
30,26,50,0
35,26,50,0
40,26,50,0
45,26,50,0
50,26,50,0
55,26,50,0
60,26,50,0
65,26,50,0
70,26,50,0
75,26,50,0
80,26,50,0
85,26,50,0
90,26,50,0
5,26,60,0
10,26,60,0
15,26,60,1
20,26,60,1
25,26,60,1
30,26,60,0
35,26,60,0
40,26,60,0
45,26,60,0
50,26,60,0
55,26,60,0
60,26,60,0
65,26,60,0
70,26,60,0
75,26,60,0
80,26,60,0
85,26,60,0
90,26,60,0
5,26,70,0
10,26,70,0
15,26,70,1
20,26,70,1
25,26,70,0
30,26,70,0
35,26,70,0
40,26,70,0
45,26,70,0
50,26,70,0
55,26,70,0
60,26,70,0
65,26,70,0
70,26,70,0
75,26,70,0
80,26,70,0
85,26,70,0
90,26,70,0
5,26,80,0
10,26,80,0
15,26,80,1
20,26,80,1
25,26,80,0
30,26,80,0
35,26,80,0
40,26,80,0
45,26,80,0
50,26,80,0
55,26,80,0
60,26,80,0
65,26,80,0
70,26,80,0
75,26,80,0
80,26,80,0
85,26,80,0
90,26,80,0
5,26,90,0
10,26,90,0
15,26,90,1
20,26,90,1
25,26,90,0
30,26,90,0
35,26,90,0
40,26,90,0
45,26,90,0
50,26,90,0
55,26,90,0
60,26,90,0
65,26,90,0
70,26,90,0
75,26,90,0
80,26,90,0
85,26,90,0
90,26,90,0
5,26,100,0
10,26,100,0
15,26,100,1
20,26,100,1
25,26,100,0
30,26,100,0
35,26,100,0
40,26,100,0
45,26,100,0
50,26,100,0
55,26,100,0
60,26,100,0
65,26,100,0
70,26,100,0
75,26,100,0
80,26,100,0
85,26,100,0
90,26,100,0
5,26,110,0
10,26,110,0
15,26,110,1
20,26,110,1
25,26,110,0
30,26,110,0
35,26,110,0
40,26,110,0
45,26,110,0
50,26,110,0
55,26,110,0
60,26,110,0
65,26,110,0
70,26,110,0
75,26,110,0
80,26,110,0
85,26,110,0
90,26,110,0
5,26,120,0
10,26,120,0
15,26,120,1
20,26,120,0
25,26,120,0
30,26,120,0
35,26,120,0
40,26,120,0
45,26,120,0
50,26,120,0
55,26,120,0
60,26,120,0
65,26,120,0
70,26,120,0
75,26,120,0
80,26,120,0
85,26,120,0
90,26,120,0
5,27,10,0
10,27,10,0
15,27,10,1
20,27,10,1
25,27,10,1
30,27,10,1
35,27,10,0
40,27,10,0
45,27,10,0
50,27,10,0
55,27,10,0
60,27,10,0
65,27,10,0
70,27,10,0
75,27,10,0
80,27,10,0
85,27,10,0
90,27,10,0
5,27,20,0
10,27,20,0
15,27,20,1
20,27,20,1
25,27,20,1
30,27,20,1
35,27,20,0
40,27,20,0
45,27,20,0
50,27,20,0
55,27,20,0
60,27,20,0
65,27,20,0
70,27,20,0
75,27,20,0
80,27,20,0
85,27,20,0
90,27,20,0
5,27,30,0
10,27,30,0
15,27,30,1
20,27,30,1
25,27,30,1
30,27,30,0
35,27,30,0
40,27,30,0
45,27,30,0
50,27,30,0
55,27,30,0
60,27,30,0
65,27,30,0
70,27,30,0
75,27,30,0
80,27,30,0
85,27,30,0
90,27,30,0
5,27,40,0
10,27,40,0
15,27,40,1
20,27,40,1
25,27,40,1
30,27,40,0
35,27,40,0
40,27,40,0
45,27,40,0
50,27,40,0
55,27,40,0
60,27,40,0
65,27,40,0
70,27,40,0
75,27,40,0
80,27,40,0
85,27,40,0
90,27,40,0
5,27,50,0
10,27,50,0
15,27,50,1
20,27,50,1
25,27,50,1
30,27,50,0
35,27,50,0
40,27,50,0
45,27,50,0
50,27,50,0
55,27,50,0
60,27,50,0
65,31,70,0
70,31,70,0
75,31,70,0
80,31,70,0
85,31,70,0
90,31,70,0
5,31,80,0
10,31,80,0
15,31,80,1
20,31,80,1
25,31,80,0
30,31,80,0
35,31,80,0
40,31,80,0
45,31,80,0
50,31,80,0
55,31,80,0
60,31,80,0
65,31,80,0
70,31,80,0
75,31,80,0
80,31,80,0
85,31,80,0
90,31,80,0
5,31,90,0
10,31,90,0
15,31,90,1
20,31,90,1
25,31,90,0
30,31,90,0
35,31,90,0
40,31,90,0
45,31,90,0
50,31,90,0
55,31,90,0
60,31,90,0
65,31,90,0
70,31,90,0
75,31,90,0
80,31,90,0
85,31,90,0
90,31,90,0
5,31,100,0
10,31,100,0
15,31,100,1
20,31,100,1
25,31,100,0
30,31,100,0
35,31,100,0
40,31,100,0
45,31,100,0
50,31,100,0
55,31,100,0
60,31,100,0
65,31,100,0
70,31,100,0
75,31,100,0
80,31,100,0
85,31,100,0
90,31,100,0
5,31,110,0
10,31,110,0
15,31,110,1
20,31,110,1
25,31,110,0
30,31,110,0
35,31,110,0
40,31,110,0
45,31,110,0
50,31,110,0
55,31,110,0
60,31,110,0
65,31,110,0
70,31,110,0
75,31,110,0
80,31,110,0
85,31,110,0
90,31,110,0
5,31,120,0
10,31,120,0
15,31,120,1
20,31,120,0
25,31,120,0
30,31,120,0
35,31,120,0
40,31,120,0
45,31,120,0
50,31,120,0
55,31,120,0
60,31,120,0
65,31,120,0
70,31,120,0
75,31,120,0
80,31,120,0
85,31,120,0
90,31,120,0
5,32,10,0
10,32,10,0
15,32,10,1
20,32,10,1
25,32,10,1
30,32,10,1
35,32,10,0
40,32,10,0
45,32,10,0
50,32,10,0
55,32,10,0
60,32,10,0
65,32,10,0
70,32,10,0
75,32,10,0
80,32,10,0
85,32,10,0
90,32,10,0
5,32,20,0
10,32,20,0
15,32,20,1
20,32,20,1
25,32,20,1
30,32,20,1
35,32,20,0
40,32,20,0
45,32,20,0
50,32,20,0
55,32,20,0
60,32,20,0
65,32,20,0
70,32,20,0
75,32,20,0
80,32,20,0
85,32,20,0
90,32,20,0
5,32,30,0
10,32,30,0
15,32,30,1
20,32,30,1
25,32,30,1
30,32,30,0
35,32,30,0
40,32,30,0
45,32,30,0
50,32,30,0
55,32,30,0
60,32,30,0
65,32,30,0
70,32,30,0
75,32,30,0
80,32,30,0
85,32,30,0
90,32,30,0
5,32,40,0
10,32,40,0
15,32,40,1
20,32,40,1
25,32,40,1
30,32,40,0
35,32,40,0
40,32,40,0
45,32,40,0
50,32,40,0
55,32,40,0
60,32,40,0
65,32,40,0
70,32,40,0
75,32,40,0
80,32,40,0
85,32,40,0
90,32,40,0
5,32,50,0
10,32,50,0
15,32,50,1
20,32,50,1
25,32,50,1
30,32,50,0
35,32,50,0
40,32,50,0
45,32,50,0
50,32,50,0
55,32,50,0
60,32,50,0
65,32,50,0
70,32,50,0
75,32,50,0
80,32,50,0
85,32,50,0
90,32,50,0
5,32,60,0
10,32,60,0
15,32,60,1
20,32,60,1
25,32,60,1
30,32,60,0
35,32,60,0
40,32,60,0
45,32,60,0
50,32,60,0
55,32,60,0
60,32,60,0
65,32,60,0
70,32,60,0
75,32,60,0
80,32,60,0
85,32,60,0
90,32,60,0
5,32,70,0
10,32,70,0
15,32,70,1
20,32,70,1
25,32,70,0
30,32,70,0
35,32,70,0
40,32,70,0
45,32,70,0
50,32,70,0
55,32,70,0
60,32,70,0
65,32,70,0
70,32,70,0
75,32,70,0
80,32,70,0
85,32,70,0
90,32,70,0
5,32,80,0
10,32,80,0
15,32,80,0
20,32,80,1
25,32,80,0
30,32,80,0
35,32,80,0
40,32,80,0
45,32,80,0
50,32,80,0
55,32,80,0
60,32,80,0
65,32,80,0
70,32,80,0
75,32,80,0
80,32,80,0
85,32,80,0
90,32,80,0
5,32,90,0
10,32,90,0
15,32,90,1
20,32,90,1
25,32,90,0
30,32,90,0
35,32,90,0
40,32,90,0
45,32,90,0
50,32,90,0
55,32,90,0
60,32,90,0
65,32,90,0
70,32,90,0
75,32,90,0
80,32,90,0
85,32,90,0
90,32,90,0
5,32,100,0
10,32,100,0
15,32,100,1
20,32,100,1
25,32,100,0
30,32,100,0
35,32,100,0
40,32,100,0
45,32,100,0
50,32,100,0
55,32,100,0
60,32,100,0
65,32,100,0
70,32,100,0
75,32,100,0
80,32,100,0
85,32,100,0
90,32,100,0
5,32,110,0
10,32,110,0
15,32,110,0
20,32,110,1
25,32,110,0
30,32,110,0
35,32,110,0
40,32,110,0
45,32,110,0
50,32,110,0
55,32,110,0
60,32,110,0
65,32,110,0
70,32,110,0
75,32,110,0
80,32,110,0
85,32,110,0
90,32,110,0
5,32,120,0
10,32,120,0
15,32,120,1
20,32,120,0
25,32,120,0
30,32,120,0
35,28,100,0
40,28,100,0
45,28,100,0
50,28,100,0
55,28,100,0
60,28,100,0
65,28,100,0
70,28,100,0
75,28,100,0
80,28,100,0
85,28,100,0
90,28,100,0
5,28,110,0
10,28,110,0
15,28,110,1
20,28,110,1
25,28,110,0
30,28,110,0
35,28,110,0
40,28,110,0
45,28,110,0
50,28,110,0
55,28,110,0
60,28,110,0
65,28,110,0
70,28,110,0
75,28,110,0
80,28,110,0
85,28,110,0
90,28,110,0
5,28,120,0
10,28,120,0
15,28,120,1
20,28,120,0
25,28,120,0
30,28,120,0
35,28,120,0
40,28,120,0
45,28,120,0
50,28,120,0
55,28,120,0
60,28,120,0
65,28,120,0
70,28,120,0
75,28,120,0
80,28,120,0
85,28,120,0
90,28,120,0
5,29,10,0
10,29,10,0
15,29,10,1
20,29,10,1
25,29,10,1
30,29,10,1
35,29,10,0
40,29,10,0
45,29,10,0
50,29,10,0
55,29,10,0
60,29,10,0
65,29,10,0
70,29,10,0
75,29,10,0
80,29,10,0
85,29,10,0
90,29,10,0
5,29,20,0
10,29,20,0
15,29,20,1
20,29,20,1
25,29,20,1
30,29,20,1
35,29,20,0
40,29,20,0
45,29,20,0
50,29,20,0
55,29,20,0
60,29,20,0
65,29,20,0
70,29,20,0
75,29,20,0
80,29,20,0
85,29,20,0
90,29,20,0
5,29,30,0
10,29,30,0
15,29,30,1
20,29,30,1
25,29,30,1
30,29,30,0
35,29,30,0
40,29,30,0
45,29,30,0
50,29,30,0
55,29,30,0
60,29,30,0
65,29,30,0
70,29,30,0
75,29,30,0
80,29,30,0
85,29,30,0
90,29,30,0
5,29,40,0
10,29,40,0
15,29,40,1
20,29,40,1
25,29,40,1
30,29,40,0
35,29,40,0
40,29,40,0
45,29,40,0
50,29,40,0
55,29,40,0
60,29,40,0
65,29,40,0
70,29,40,0
75,29,40,0
80,29,40,0
85,29,40,0
90,29,40,0
5,29,50,0
10,29,50,0
15,29,50,1
20,29,50,1
25,29,50,1
30,29,50,0
35,29,50,0
40,29,50,0
45,29,50,0
50,29,50,0
55,29,50,0
60,29,50,0
65,29,50,0
70,29,50,0
75,29,50,0
80,29,50,0
85,29,50,0
90,29,50,0
5,29,60,0
10,29,60,0
15,29,60,1
20,29,60,1
25,29,60,1
30,29,60,0
35,29,60,0
40,29,60,0
45,29,60,0
50,29,60,0
55,29,60,0
60,29,60,0
65,29,60,0
70,29,60,0
75,29,60,0
80,29,60,0
85,29,60,0
90,29,60,0
5,29,70,0
10,29,70,0
15,29,70,1
20,29,70,1
25,29,70,0
30,29,70,0
35,29,70,0
40,29,70,0
45,29,70,0
50,29,70,0
55,29,70,0
60,29,70,0
65,29,70,0
70,29,70,0
75,29,70,0
80,29,70,0
85,29,70,0
90,29,70,0
5,29,80,0
10,29,80,0
15,29,80,1
20,29,80,1
25,29,80,0
30,29,80,0
35,29,80,0
40,29,80,0
45,29,80,0
50,29,80,0
55,29,80,0
60,29,80,0
65,29,80,0
70,29,80,0
75,29,80,0
80,29,80,0
85,29,80,0
90,29,80,0
5,29,90,0
10,29,90,0
15,29,90,1
20,29,90,1
25,29,90,0
30,29,90,0
35,29,90,0
40,29,90,0
45,29,90,0
50,29,90,0
55,29,90,0
60,29,90,0
65,29,90,0
70,29,90,0
75,29,90,0
80,29,90,0
85,29,90,0
90,29,90,0
5,29,100,0
10,29,100,0
15,29,100,1
20,29,100,1
25,29,100,0
30,29,100,0
35,29,100,0
40,29,100,0
45,29,100,0
50,29,100,0
55,29,100,0
60,29,100,0
65,29,100,0
70,29,100,0
75,29,100,0
80,29,100,0
85,29,100,0
90,29,100,0
5,29,110,0
10,29,110,0
15,29,110,1
20,29,110,1
25,29,110,0
30,29,110,0
35,29,110,0
40,29,110,0
45,29,110,0
50,29,110,0
55,29,110,0
60,29,110,0
65,29,110,0
70,29,110,0
75,29,110,0
80,29,110,0
85,29,110,0
90,29,110,0
5,29,120,0
10,29,120,0
15,29,120,1
20,29,120,0
25,29,120,0
30,29,120,0
35,29,120,0
40,29,120,0
45,29,120,0
50,29,120,0
55,29,120,0
60,29,120,0
65,29,120,0
70,29,120,0
75,29,120,0
80,29,120,0
85,29,120,0
90,29,120,0
5,30,10,0
10,30,10,0
15,30,10,1
20,30,10,1
25,30,10,1
30,30,10,1
35,30,10,0
40,30,10,0
45,30,10,0
50,30,10,0
55,30,10,0
60,30,10,0
65,30,10,0
70,30,10,0
75,30,10,0
80,30,10,0
85,30,10,0
90,30,10,0
5,30,20,0
10,30,20,0
15,30,20,1
20,30,20,1
25,30,20,1
30,30,20,1
35,30,20,0
40,30,20,0
45,30,20,0
50,30,20,0
55,30,20,0
60,30,20,0
65,30,20,0
70,30,20,0
75,30,20,0
80,30,20,0
85,30,20,0
90,30,20,0
5,30,30,0
10,30,30,0
15,30,30,1
20,30,30,1
25,30,30,1
30,30,30,0
35,30,30,0
40,30,30,0
45,30,30,0
50,30,30,0
55,30,30,0
60,30,30,0
65,30,30,0
70,30,30,0
75,30,30,0
80,30,30,0
85,30,30,0
90,30,30,0
5,30,40,0
10,30,40,0
15,30,40,1
20,30,40,1
25,30,40,1
30,30,40,0
35,30,40,0
40,30,40,0
45,30,40,0
50,30,40,0
55,30,40,0
60,30,40,0
65,30,40,0
70,30,40,0
75,30,40,0
80,30,40,0
85,30,40,0
90,30,40,0
5,30,50,0
10,30,50,0
15,30,50,1
20,30,50,1
25,30,50,1
30,30,50,0
35,30,50,0
40,30,50,0
45,30,50,0
50,30,50,0
55,30,50,0
60,30,50,0
65,30,50,0
70,30,50,0
75,30,50,0
80,30,50,0
85,30,50,0
90,30,50,0
5,30,60,0
10,30,60,0
15,30,60,1
20,30,60,1
25,30,60,1
30,30,60,0
35,30,60,0
40,30,60,0
45,30,60,0
50,30,60,0
55,30,60,0
60,30,60,0
65,30,60,0
70,30,60,0
75,30,60,0
80,30,60,0
85,30,60,0
90,30,60,0
5,30,70,0
10,30,70,0
15,30,70,1
20,30,70,1
25,30,70,0
30,30,70,0
35,30,70,0
40,30,70,0
45,30,70,0
50,30,70,0
55,30,70,0
60,30,70,0
65,30,70,0
70,30,70,0
75,30,70,0
80,30,70,0
85,30,70,0
90,30,70,0
5,30,80,0
10,30,80,0
15,30,80,1
20,30,80,1
25,30,80,0
30,30,80,0
35,30,80,0
40,30,80,0
45,30,80,0
50,30,80,0
55,30,80,0
60,30,80,0
65,30,80,0
70,30,80,0
75,30,80,0
80,30,80,0
85,30,80,0
90,30,80,0
5,30,90,0
10,30,90,0
15,30,90,1
20,30,90,1
25,30,90,0
30,30,90,0
35,30,90,0
40,30,90,0
45,30,90,0
50,30,90,0
55,30,90,0
60,30,90,0
65,30,90,0
70,30,90,0
75,30,90,0
80,30,90,0
85,30,90,0
90,30,90,0
5,30,100,0
10,30,100,0
15,30,100,1
20,30,100,1
25,30,100,0
30,30,100,0
35,30,100,0
40,30,100,0
45,30,100,0
50,30,100,0
55,30,100,0
60,30,100,0
65,30,100,0
70,30,100,0
75,30,100,0
80,30,100,0
85,30,100,0
90,30,100,0
5,30,110,0
10,30,110,0
15,30,110,1
20,30,110,1
25,30,110,0
30,30,110,0
35,30,110,0
40,30,110,0
45,30,110,0
50,30,110,0
55,30,110,0
60,30,110,0
65,30,110,0
70,30,110,0
75,30,110,0
80,30,110,0
85,30,110,0
90,30,110,0
5,30,120,0
10,30,120,0
15,30,120,1
20,30,120,0
25,30,120,0
30,30,120,0
35,30,120,0
40,30,120,0
45,30,120,0
50,30,120,0
55,30,120,0
60,30,120,0
65,30,120,0
70,30,120,0
75,30,120,0
80,30,120,0
85,30,120,0
90,30,120,0
5,31,10,0
10,31,10,0
15,31,10,1
20,31,10,1
25,31,10,1
30,31,10,1
35,31,10,0
40,31,10,0
45,31,10,0
50,31,10,0
55,31,10,0
60,31,10,0
65,31,10,0
70,31,10,0
75,31,10,0
80,31,10,0
85,31,10,0
90,31,10,0
5,31,20,0
10,31,20,0
15,31,20,1
20,31,20,1
25,31,20,1
30,31,20,1
35,31,20,0
40,31,20,0
45,31,20,0
50,31,20,0
55,31,20,0
60,31,20,0
65,31,20,0
70,31,20,0
75,31,20,0
80,31,20,0
85,31,20,0
90,31,20,0
5,31,30,0
10,31,30,0
15,31,30,1
20,31,30,1
25,31,30,1
30,31,30,0
35,31,30,0
40,31,30,0
45,31,30,0
50,31,30,0
55,31,30,0
60,31,30,0
65,31,30,0
70,31,30,0
75,31,30,0
80,31,30,0
85,31,30,0
90,31,30,0
5,31,40,0
10,31,40,0
15,31,40,1
20,31,40,1
25,31,40,1
30,31,40,0
35,31,40,0
40,31,40,0
45,31,40,0
50,31,40,0
55,31,40,0
60,31,40,0
65,31,40,0
70,31,40,0
75,31,40,0
80,31,40,0
85,31,40,0
90,31,40,0
5,31,50,0
10,31,50,0
15,31,50,1
20,31,50,1
25,31,50,1
30,31,50,0
35,31,50,0
40,31,50,0
45,31,50,0
50,31,50,0
55,31,50,0
60,31,50,0
65,31,50,0
70,31,50,0
75,31,50,0
80,31,50,0
85,31,50,0
90,31,50,0
5,31,60,0
10,31,60,0
15,31,60,1
20,31,60,1
25,31,60,1
30,31,60,0
35,31,60,0
40,31,60,0
45,31,60,0
50,31,60,0
55,31,60,0
60,31,60,0
65,31,60,0
70,31,60,0
75,31,60,0
80,31,60,0
85,31,60,0
90,31,60,0
5,31,70,0
10,31,70,0
15,31,70,1
20,31,70,1
25,31,70,0
30,31,70,0
35,31,70,0
40,31,70,0
45,31,70,0
50,31,70,0
55,31,70,0
60,31,70,0
65,35,90,0
70,35,90,0
75,35,90,0
80,35,90,0
85,35,90,0
90,35,90,0
5,35,100,0
10,35,100,0
15,35,100,0
20,35,100,1
25,35,100,0
30,35,100,0
35,35,100,0
40,35,100,0
45,35,100,0
50,35,100,0
55,35,100,0
60,35,100,0
65,35,100,0
70,35,100,0
75,35,100,0
80,35,100,0
85,35,100,0
90,35,100,0
5,35,110,0
10,35,110,0
15,35,110,0
20,35,110,1
25,35,110,0
30,35,110,0
35,35,110,0
40,35,110,0
45,35,110,0
50,35,110,0
55,35,110,0
60,35,110,0
65,35,110,0
70,35,110,0
75,35,110,0
80,35,110,0
85,35,110,0
90,35,110,0
5,35,120,0
10,35,120,0
15,35,120,0
20,35,120,0
25,35,120,0
30,35,120,0
35,35,120,0
40,35,120,0
45,35,120,0
50,35,120,0
55,35,120,0
60,35,120,0
65,35,120,0
70,35,120,0
75,35,120,0
80,35,120,0
85,35,120,0
90,35,120,0
5,36,10,0
10,36,10,0
15,36,10,0
20,36,10,1
25,36,10,1
30,36,10,1
35,36,10,0
40,36,10,0
45,36,10,0
50,36,10,0
55,36,10,0
60,36,10,0
65,36,10,0
70,36,10,0
75,36,10,0
80,36,10,0
85,36,10,0
